,Material number,Supplier,Contract,Contract Position,Fulfillment time,Fixed contract 1,Fixed contract 2,Procurement type,Special procurement type,Dispatcher,Buyer,Purchasing group,Purchasing lot size,Total quantity,Total value,Price unit,Calendar,Plant,Plant information record,Information record number,Information record type,Plant processing time,Material master time,Product group,Base unit,anomaly
76,00401285,702533,,0,,,,F,,206,206.0,Z001,Z1,,,1000,,2000,,5300171647.0,0.0,1.0,20,010302000,MM,0
6754,24488505,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300247972.0,0.0,1.0,999,10102000,ST,0
8629,00100099,700222,,0,,,,F,,208,208.0,Z011,Y9,,,1,E11,2100,,5300060033.0,0.0,1.0,35,070300000,ST,0
1208,00310719,700015,,0,,,,F,,206,206.0,Z001,Z1,,,100,,3000,,5300003662.0,0.0,1.0,21,140100000,ST,0
7742,00384088,2000,,0,,,,F,40.0,203,203.0,Z012,Y2,,,1000,E11,3000,3000.0,5300214238.0,0.0,1.0,14,120000000,MM,0
8214,00200271,702549,,0,,,,F,,215,215.0,Z001,Y4,17850.0,96316.0,100,E13,2000,,5300145442.0,0.0,1.0,49,100202000,ST,0
8944,00130633,700049,,0,,,,F,,203,203.0,Z011,Y5,90.0,55062.0,1,E11,3000,,5300063524.0,0.0,1.0,21,070200000,ST,0
8413,95130082,2100,,0,,,,F,41.0,224,224.0,Z012,Z5,,,1,,3000,3000.0,5300200001.0,0.0,1.0,42,10202000,ST,0
1775,28153001,2100,,0,,,,F,41.0,224,224.0,Z012,Z4,,,1,,3000,3000.0,5300405515.0,0.0,1.0,42,010102000,ST,0
3473,60094754,708008,,0,,,,F,,996,203.0,Z008,Y2,,,100,E11,2100,,5300501476.0,0.0,1.0,999,520200000,ST,0
483,04007867,708362,,0,,,,F,,203,203.0,Z001,Z1,,,1,,2000,,5300172807.0,0.0,1.0,70,070200000,ST,0
2189,35010128,1900,,0,,,,F,,219,219.0,Z001,Z1,,,1,,2100,,5300082133.0,0.0,1.0,5,070200000,ST,0
346,60079584,1000,,0,,,,F,,991,991.0,Z008,TB,,,1,,2100,,5300463985.0,0.0,1.0,3,10403000,ST,0
5481,36020371,708005,,0,,,,F,,277,277.0,Z012,Y4,80.0,17352.0,1,E11,3000,,5300126665.0,0.0,1.0,28,060100000,ST,0
8361,00400244,702533,,0,,,,F,,206,206.0,Z001,Z1,,,100,,2100,,5300017276.0,0.0,1.0,21,010101000,DM2,1
1472,60085096,2000,,0,,,,F,40.0,224,224.0,Z012,Z5,,,1,,3000,3000.0,5300548460.0,0.0,,999,00,ST,0
5100,34636500UB,1000,,0,,,,F,,991,991.0,Z008,TB,,,1,,2100,,5300096624.0,0.0,1.0,3,10403000,ST,0
6765,25010204,1900,,0,,,,F,,219,219.0,Z001,Z1,,,1,,2100,,5300084203.0,0.0,1.0,5,550100000,ST,0
8706,60099050,2000,,0,,,,F,40.0,224,224.0,Z012,Z5,,,1,,3000,3000.0,5300529490.0,0.0,1.0,10,00,ST,0
4929,31121500UB,2000,,0,,,,F,40.0,228,228.0,Z012,Z3,,,1,,3000,3000.0,5300271421.0,0.0,1.0,56,10402000,ST,0
6329,25491504,2000,,0,,,,F,40.0,213,213.0,Z012,Z1,,,1,,3000,3000.0,5300259358.0,0.0,1.0,999,10102000,ST,0
2609,00220027,700023,,0,,,,F,,206,206.0,Z001,Z1,,,1,,2000,,5300004638.0,0.0,1.0,21,131500000,ST,1
3,60022412,1000,,0,,,,F,,991,991.0,Z008,TB,,,1,,2100,,5300376084.0,0.0,1.0,42,10402000,ST,0
2213,04003929,707779,,0,,,,F,,206,206.0,Z001,Z2,,,1,,2000,,5300124420.0,0.0,1.0,21,100202000,ST,0
4827,00190353,2000,,0,,,,F,40.0,215,215.0,Z002,U0,,,100,,2700,3000.0,5300204199.0,0.0,1.0,28,140700000,ST,0
856,23253003,2100,,0,,,,F,41.0,221,221.0,Z012,Z6,80.0,1463.0,100,,3000,2000.0,5300197458.0,0.0,1.0,28,010102000,ST,0
6977,21291209,2000,,0,,,,F,40.0,213,213.0,Z012,Z1,,,1,,3000,3000.0,5300227505.0,0.0,1.0,999,10103000,ST,0
5885,34304102UB,700000,,0,,,,F,,723,723.0,Z001,V3,,,1,E19,2100,,5300061217.0,0.0,1.0,21,10102000,ST,0
624,01503902,701528,5500008697.0,10,14.0,14.0,56.0,F,,733,733.0,Z011,Y4,1390.0,114576.0,1,E14,2000,,5300168612.0,0.0,1.0,56,60000000,ST,1
290,00311570UB,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,1,,3000,3000.0,5300209007.0,0.0,1.0,14,30202000,ST,0
2018,37034400,2000,,0,,,,F,40.0,202,202.0,Z012,EX,,,1,,3000,3000.0,5300375641.0,0.0,1.0,999,010403000,ST,0
668,34445112,700000,,0,,,,F,,223,223.0,Z012,Y2,40.0,8315.0,100,E14,3000,,5300082016.0,0.0,1.0,28,010102000,ST,0
8921,00230293,2000,,0,,,,F,40.0,203,203.0,Z012,Y2,,,100,E13,3000,3000.0,5300205150.0,0.0,1.0,49,090400000,ST,0
8264,34855225,700623,,0,,,,F,,203,203.0,Z001,Y3,100.0,52785.0,1,E11,2000,,5300162337.0,0.0,1.0,56,010000000,ST,1
9696,00346461,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,10.0,9409.0,1,,3000,3000.0,5300211021.0,0.0,1.0,999,130100000,ST,0
1631,95163087UB,2000,,0,,,,F,40.0,228,228.0,Z012,Z3,,,1,,3000,3000.0,5300308712.0,0.0,1.0,42,10402000,ST,0
5170,34080906,702225,,0,,,,F,,221,221.0,Z001,Z7,,,1,,2000,,5300046377.0,0.0,1.0,28,010102000,ST,0
7205,00330342,700535,,0,,,,F,,233,233.0,Z011,Z7,,,1,,2000,,5300074327.0,0.0,1.0,21,110400000,ST,0
2522,60039630,708008,,0,,,,F,,703,703.0,Z008,Y2,1030.0,6025.0,100,E11,2100,,5300392132.0,0.0,1.0,14,120000000,ST,0
2215,24704500UB,2000,,0,,,,F,40.0,228,228.0,Z012,Z3,,,1,,3000,3000.0,5300251947.0,0.0,1.0,42,10401000,ST,0
6968,28078001,2000,,0,,,,F,40.0,233,233.0,Z012,Y2,,,100,E11,3000,3000.0,5300262250.0,0.0,1.0,140,60100000,ST,0
6496,60104247,702236,,0,,,,F,,708,708.0,Z001,Z1,1110.0,110778.0,1,,2100,,5300537922.0,0.0,1.0,42,070400000,ST,0
6213,60080662,701979,,0,,,,F,,206,206.0,Z012,Z1,360.0,81001.0,1,,3000,,5300460377.0,0.0,1.0,30,520300000,ST,0
7032,95193656,2000,,0,,,,F,40.0,224,224.0,Z012,Z4,,,100,,3000,3000.0,5300313677.0,0.0,1.0,42,010102000,ST,0
7420,00340972,701230,,0,,,,F,,707,707.0,Z001,Z2,90.0,6761.0,1,,3000,,5300012708.0,0.0,1.0,21,080600000,ST,0
1107,24044301UB,2000,,0,,,,F,40.0,212,212.0,Z012,Z1,,,100,,3000,3000.0,5300241729.0,0.0,1.0,999,10102000,ST,0
450,60099002,2100,,0,,,,F,41.0,224,224.0,Z012,Z5,20.0,187534.0,1,,3000,3000.0,5300545982.0,0.0,1.0,10,00,ST,0
6289,60054164,1900,,0,,,,F,,277,277.0,Z012,Z7,20.0,233.0,100,,3000,,5300449364.0,0.0,1.0,61,060100000,ST,0
9966,24208101,2000,,0,,,,F,40.0,211,211.0,Z012,Y2,,,100,E14,3000,3000.0,5300243313.0,0.0,1.0,42,10502000,ST,0
135,60039013,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,1,,3000,3000.0,5300504103.0,0.0,1.0,84,80100000,ST,0
1785,00380127,701218,,0,,,,F,,212,212.0,Z001,Y5,10.0,43771.0,1,E11,3000,,5300091798.0,3.0,1.0,63,070100000,ST,1
3404,95183254,700585,,0,,,,F,,203,203.0,Z010,Y5,,,1,E14,3000,,5300176520.0,0.0,1.0,84,010102000,ST,0
2906,24794700UB,2000,,0,,,,F,40.0,205,205.0,Z012,Z1,,,1,,3000,3000.0,5300254214.0,0.0,1.0,999,10403000,ST,0
8304,25021089,2000,,0,,,,F,40.0,989,989.0,Z012,Z1,,,1,,3000,3000.0,5300257414.0,0.0,1.0,999,70500000,ST,0
7492,60034689,700151,,0,,,,F,,233,233.0,Z001,Z1,3410.0,34697.0,100,,2100,,5300387118.0,0.0,1.0,999,060100000,ST,0
6100,00400532,702533,,0,,,,F,,206,206.0,Z001,Z7,25000.0,4623.0,1000,,2000,,5300019230.0,0.0,1.0,14,010302000,MM,0
4504,60041330,1000,,0,,,,F,,991,991.0,Z008,TB,,,1,,2000,,5300393183.0,0.0,1.0,42,10401000,ST,0
5053,60026251,2100,,0,,,,F,41.0,996,205.0,Z012,Z1,,,1,,3000,3000.0,5300520058.0,0.0,1.0,999,010403000,ST,0
5205,60106030,702590,,0,,,,F,,203,203.0,Z008,Y6,410.0,23343.0,100,E11,2000,,5300524125.0,0.0,1.0,14,520100000,ST,0
4080,00385417,700056,,0,,,,F,,203,203.0,Z001,Z1,70.0,14952.0,1,,3000,,5300154378.0,0.0,1.0,14,130000000,ST,1
6918,00380992,2000,,0,,,,F,40.0,203,203.0,Z012,Y2,240.0,1343.0,100,E11,3000,3000.0,5300213977.0,0.0,1.0,14,120000000,ST,0
6802,24720223,2000,,0,,,,F,40.0,213,213.0,Z012,Y3,,,100,E13,3000,3000.0,5300252074.0,0.0,1.0,999,10102000,ST,0
5206,30020533,701098,,0,,,,F,,223,223.0,Z001,Y4,,,1,E13,2000,,5300114453.0,0.0,1.0,70,020000000,ST,1
532,23509100UB,1000,,0,,,,F,,991,991.0,Z008,TB,,,1,,3000,,5300063520.0,0.0,1.0,3,10402000,ST,0
4830,60013122,2100,,0,,,,F,41.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300370894.0,0.0,1.0,42,00,ST,0
4038,00310656,3000,,0,,,,F,42.0,203,203.0,Z012,Y9,870.0,166042.0,1,E13,2000,2000.0,5300528992.0,0.0,1.0,1,030202000,ST,1
4084,60112447,709558,,0,,,,F,,232,232.0,Z001,Z1,,,1,,2100,,5300528722.0,0.0,1.0,999,10401000,ST,0
3204,00393871,705680,,0,,,,F,,206,206.0,Z001,Z1,,,1,,2000,,5300119256.0,0.0,1.0,30,520000000,ST,1
7110,60020780,708008,,0,,,,F,,203,203.0,Z001,Y2,20.0,808.0,100,E11,2000,,5300550827.0,0.0,1.0,14,120000000,ST,0
330,21713301,2000,,0,,,,F,40.0,224,224.0,Z012,Z4,,,1,,3000,3000.0,5300228727.0,0.0,1.0,25,10203000,ST,0
4957,23463002,2000,,0,,,,F,40.0,723,723.0,Z001,Z6,10.0,503.0,1,,3000,3000.0,5300233823.0,0.0,1.0,42,010102000,ST,0
3033,60026626,702590,,0,,,,F,,203,203.0,Z008,Y6,20.0,722.0,100,E11,2000,,5300413698.0,0.0,1.0,14,520100000,ST,0
7684,60017753,701318,,0,,,,F,,205,205.0,Z001,Z1,,,1,,2000,,5300367576.0,3.0,1.0,35,010403000,ST,0
1597,60051775,2100,,0,,,,F,41.0,224,224.0,Z012,Z5,50.0,5241.0,1,,3000,3000.0,5300520036.0,0.0,1.0,10,010401000,ST,0
9919,27033706UB,715646,,0,,,,F,,228,228.0,Z010,Y3,,,1,E13,2100,,5300507738.0,0.0,1.0,28,10102000,ST,0
3597,00400462,700464,,0,,,,F,,206,206.0,Z001,Z7,135000.0,64533.0,1000,,2000,,5300018551.0,0.0,1.0,14,010304000,MM,0
9038,60093662,704926,,0,,,,F,30.0,232,232.0,Z001,Z1,,,1,,2100,,5300501809.0,3.0,1.0,120,10403000,ST,0
8001,34257800UB,700670,,0,,,,F,,223,223.0,Z001,Z1,,,1,,2100,,5300051693.0,0.0,1.0,42,10401000,ST,0
590,00400428,700464,,0,,,,F,,206,206.0,Z001,Z1,,,1000,,2100,,5300018272.0,0.0,1.0,14,010301000,MM,0
647,60056536,700151,,0,,,,F,,219,219.0,Z001,Z1,30.0,586.0,100,,2000,,5300422520.0,0.0,1.0,70,060100000,ST,0
9102,34284600UB,700119,,0,,,,F,,228,228.0,Z001,Y2,,,1,E15,2100,,5300053156.0,0.0,1.0,42,10401000,ST,0
8015,494116,700185,,0,,,,F,,203,203.0,Z001,Y9,90.0,8689.0,1,E15,3000,,5300049373.0,0.0,1.0,21,131500000,ST,0
3771,00230298,700020,,0,,,,F,,208,208.0,Z011,X4,1080.0,135.0,100,E20,2100,,5300161190.0,0.0,1.0,70,140300000,ST,0
9039,23023008UB,2000,,0,,,,F,40.0,223,223.0,Z012,Z7,,,100,,3000,3000.0,5300229153.0,0.0,1.0,42,10102000,ST,0
5082,23840200UB,709741,,0,,,,F,,213,213.0,Z008,V9,,,1,E18,2000,,5300370660.0,3.0,1.0,42,10403000,ST,0
7882,00370467,700020,5500001734.0,10,4.0,4.0,60.0,F,,708,708.0,Z011,X4,940.0,3088.0,100,E20,2000,,5300003829.0,0.0,1.0,4,140100000,ST,0
9362,60092362,2000,,0,,,,F,40.0,224,224.0,Z012,Z5,,,1,,3000,3000.0,5300529434.0,0.0,1.0,10,00,ST,0
4210,00310736,700535,,0,,,,F,,233,233.0,Z011,Z7,,,1,,2100,,5300003758.0,0.0,1.0,35,110500000,ST,0
8834,28083400UB,704955,,0,,,,F,,228,228.0,Z002,Z2,,,1,,2100,,5300069698.0,0.0,1.0,42,10401000,ST,0
8699,01262900UB,2000,,0,,,,F,40.0,223,223.0,Z012,Z7,,,1,,3000,3000.0,5300222832.0,0.0,1.0,42,10401000,ST,0
1795,24358600UB,2000,,0,,,,F,40.0,228,228.0,Z012,Z3,,,1,,3000,3000.0,5300245392.0,0.0,1.0,42,10402000,ST,0
2586,21277101UB,702225,,0,,,,F,,221,221.0,Z001,Z7,,,1,,2000,,5300137832.0,0.0,1.0,28,010102000,ST,0
8355,00310620UB,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300359053.0,0.0,1.0,150,10102000,ST,0
2316,31076002,701318,,0,,,,F,,202,202.0,Z001,Y3,,,1,E13,2100,,5300379981.0,0.0,1.0,28,010102000,ST,0
4185,24790916,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,100,,3000,3000.0,5300254135.0,0.0,1.0,999,010102000,ST,0
8827,33423300,2000,,0,,,,F,40.0,224,224.0,Z012,Z4,40.0,94632.0,1,,3000,3000.0,5300274472.0,0.0,1.0,25,010401000,ST,0
7072,95388,703564,,0,,,,F,,203,203.0,Z001,Z1,,,1,,2100,,5300045853.0,0.0,40.0,112,070200000,ST,0
5234,00170122,701056,,0,,,,F,,706,706.0,Z011,Y5,6770.0,20310.0,1,E12,3000,,5300016771.0,3.0,1.0,28,130403000,ST,0
8743,80290907,2000,,0,,,,F,40.0,203,203.0,Z012,Y9,,,100,E11,3000,3000.0,5300294819.0,0.0,1.0,14,520100000,ST,0
8670,01503228,701504,,0,,,,F,,202,202.0,Z010,Y9,10640.0,712152.0,100,E13,2000,,5300097918.0,0.0,1.0,168,040300000,ST,1
4768,24724104,2000,,0,,,,F,40.0,223,223.0,Z012,Y3,,,100,E13,3000,3000.0,5300252266.0,0.0,1.0,999,010102000,ST,0
9972,60125357,702686,,0,,,,F,,217,217.0,Z001,Z1,40.0,69879.0,1,,2000,,5300544698.0,0.0,1.0,84,080100000,ST,0
7144,23035711UB,711636,,0,,,,F,,711,711.0,Z002,Y2,,,100,E14,2100,,5300362494.0,0.0,1.0,14,10102000,ST,0
2913,33429202,706454,,0,,,,F,,998,998.0,Z001,Z1,,,100,,2000,,5300090823.0,0.0,1.0,60,060100000,ST,1
9871,60092458,700151,,0,,,,F,,219,219.0,Z012,Z1,,,100,,3000,,5300536250.0,0.0,1.0,70,60100000,ST,0
9893,60056700,1000,,0,,,,F,,991,991.0,Z008,TB,20.0,16426.0,1,,2100,,5300432207.0,0.0,1.0,42,010402000,ST,0
2075,30113900UB,2000,,0,,,,F,40.0,213,213.0,Z012,Z1,,,1,,3000,3000.0,5300268947.0,0.0,1.0,999,10401000,ST,0
4302,00370765,706261,,0,,,,F,,264,264.0,Z010,Y4,,,100,E11,2100,,5300120985.0,0.0,1.0,21,140100000,ST,0
5822,23071601,1000,,0,,,,F,,991,991.0,Z008,TB,,,1,,2000,,5300063990.0,0.0,1.0,28,010304000,ST,0
2149,96151022,2000,,0,,,,F,40.0,224,224.0,Z012,Z4,,,100,,3000,3000.0,5300315989.0,0.0,1.0,42,10102000,ST,0
144,23637900UB,702225,,0,,,,F,,213,213.0,Z008,TB,,,1,,2100,,5300038301.0,0.0,1.0,56,10402000,ST,0
4963,33840803UB,701318,,0,,,,F,,202,202.0,Z001,Z2,,,100,,2000,,5300148384.0,0.0,1.0,28,10102000,ST,0
8159,23852200UB,700000,,0,,,,F,,723,723.0,Z001,V3,,,1,E19,2100,,5300158675.0,0.0,1.0,35,10401000,ST,0
9030,00131091,2100,,0,,,,F,41.0,203,203.0,Z001,Y9,,,1,E11,2000,3000.0,5300360638.0,0.0,1.0,3,070200000,ST,0
4775,28225000,701318,,0,,,,F,30.0,202,202.0,Z001,Z1,,,1,,2000,,5300356903.0,0.0,1.0,42,010403000,ST,0
8933,60039831,701806,5500008456.0,10,4.0,4.0,60.0,F,,708,708.0,Z011,V5,190.0,829.0,100,E98,2100,,5300394417.0,0.0,2.0,14,140200000,ST,0
7749,24932405,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300255951.0,0.0,1.0,999,10102000,ST,0
9828,80710205,702590,,0,,,,F,,203,203.0,Z008,Y6,50.0,293.0,100,E11,2000,,5300089991.0,0.0,1.0,14,520100000,ST,0
9214,60105028,2000,,0,,,,F,40.0,224,224.0,Z012,Z5,,,1,,3000,3000.0,5300529800.0,0.0,1.0,10,00,ST,0
6060,00360683,706261,,0,,,,F,,264,264.0,Z010,Y4,,,100,E11,2100,,5300185274.0,0.0,1.0,21,140100000,ST,0
9475,00341104,715022,,0,,,,F,,215,215.0,Z001,Y4,,,1,E13,2000,,5300429431.0,0.0,1.0,28,080400000,ST,1
6409,60041927,703870,,0,,,,F,,207,207.0,Z001,Z3,310.0,299523.0,1,,2000,,5300409216.0,0.0,1.0,98,130300000,ST,1
3317,23485101,701256,,0,,,,F,,215,215.0,Z002,Y3,60.0,6297.0,1,E13,3000,,5300032766.0,0.0,1.0,42,100100000,ST,0
7464,00230144,700020,,0,,,,F,,208,208.0,Z011,X4,9040.0,944.0,100,E20,2100,,5300005786.0,0.0,1.0,12,140300000,ST,0
3061,34960204,2000,,0,,,,F,40.0,213,213.0,Z012,Z1,,,100,,3000,3000.0,5300286394.0,0.0,1.0,999,010102000,ST,0
1355,04007894,700699,,0,,,,F,,272,272.0,Z012,Y4,210.0,1036982.0,1,E13,3000,,5300173481.0,0.0,1.0,140,070200000,ST,0
4514,60012933,708235,5500006629.0,10,14.0,14.0,42.0,F,,715,715.0,Z008,Y7,220.0,44064.0,1,E13,2100,,5300359294.0,0.0,1.0,42,80200000,ST,1
5505,24223213,1000,,0,,,,F,,991,991.0,Z008,TB,,,1,,3000,,5300031017.0,0.0,1.0,3,010304000,ST,0
5250,00392307,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300133864.0,0.0,1.0,999,520300000,ST,0
4511,60025559,702225,,0,,,,F,,205,205.0,Z001,Z1,,,1,,2000,,5300386219.0,0.0,1.0,56,010401000,ST,0
1730,60119730,708008,,0,,,,F,,206,206.0,Z012,Z7,3190.0,25127.0,100,,3000,,5300543638.0,0.0,1.0,30,520200000,ST,0
1758,00390786,700600,,0,,,,F,,206,206.0,Z002,Y3,,,1,E13,2000,,5300012740.0,0.0,1.0,21,510100000,ST,1
6650,30030848,701098,,0,,,,F,,279,279.0,Z001,Y4,40.0,360.0,1,E15,3000,,5300100954.0,0.0,1.0,35,010102000,ST,0
6646,00423351,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,100,,3000,3000.0,5300219696.0,0.0,1.0,999,010102000,ST,0
9860,00380257,702795,,0,,,,F,,233,233.0,Z011,Y3,,,1000,E13,2100,,5300005894.0,0.0,1.0,28,120000000,MM,1
4139,34635307,2000,,0,,,,F,72.0,202,202.0,Z012,Z1,,,100,,3000,3000.0,5300281983.0,0.0,1.0,42,10102000,ST,0
9393,00341449,701230,,0,,,,F,,707,707.0,Z001,Z2,,,100,,2000,,5300096326.0,0.0,1.0,28,080600000,ST,0
5123,60078055,2000,,0,,,,F,40.0,224,224.0,Z012,Z5,,,1,,3000,3000.0,5300462396.0,0.0,1.0,10,010401000,ST,0
0,23884900UB,700000,,0,,,,F,,723,723.0,Z001,X3,,,1,E20,2000,,5300024448.0,0.0,1.0,56,10401000,ST,0
1864,00346749,708038,,0,,,,F,,215,215.0,Z001,Y6,,,1,E11,2000,,5300143253.0,0.0,1.0,84,080100000,ST,0
543,33613301,700151,,0,,,,F,40.0,233,233.0,Z011,Y4,,,1,E15,2100,,5300049396.0,0.0,1.0,3,010205000,ST,0
349,96080264,2000,,0,,,,F,72.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300315025.0,0.0,1.0,42,10102000,ST,0
6906,23781701UB,2000,,0,,,,F,40.0,223,223.0,Z012,Z7,,,1,,3000,3000.0,5300237710.0,0.0,1.0,28,10102000,ST,0
9765,30021227,701098,,0,,,,F,,223,223.0,Z001,Y4,,,1,E13,2000,,5300158838.0,0.0,1.0,42,020102000,ST,0
2523,00380942,708008,,0,,,,F,,703,703.0,Z008,Y2,,,100,E11,2000,,5300126834.0,0.0,1.0,14,120000000,ST,0
3464,00160106,702681,,0,,,,F,,203,203.0,Z001,Y5,300.0,74194.0,1,E11,2000,,5300117538.0,0.0,1.0,168,110500000,ST,1
457,23054004,2100,,0,,,,F,41.0,224,224.0,Z012,Z5,,,1,,3000,3000.0,5300197307.0,0.0,1.0,31,010102000,ST,0
3023,90062600,700719,,0,,,,F,,206,206.0,Z001,Z1,,,1,,2100,,5300053886.0,0.0,1.0,28,520200000,ST,0
7261,25453300,704955,,0,,,,F,,272,272.0,Z012,Z7,60.0,20123.0,1,,3000,,5300099605.0,0.0,1.0,42,010401000,ST,0
9515,60111206,700000,,0,,,,F,,223,223.0,Z001,V4,,,100,E19,2100,,5300547334.0,0.0,1.0,35,10102000,ST,0
7872,36020223,708005,,0,,,,F,,277,277.0,Z012,Y4,110.0,18614.0,1,E11,3000,,5300138176.0,0.0,1.0,21,060100000,ST,0
6625,24469707UB,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300247489.0,0.0,1.0,999,010102000,ST,0
2534,04005819,707165,,0,,,,F,,272,272.0,Z012,Z1,170.0,99331.0,1,,3000,,5300138121.0,0.0,1.0,21,131500000,ST,0
131,34665100UB,2000,,0,,,,F,40.0,228,228.0,Z012,Z1,,,1,,3000,3000.0,5300282609.0,0.0,1.0,999,10402000,ST,0
3704,00360705,706261,,0,,,,F,,264,264.0,Z010,Y4,,,100,E11,2000,,,,1.0,21,140100000,ST,0
1372,95100584UB,702225,,0,,,,F,,221,221.0,Z001,Z7,,,100,,2000,,5300062546.0,0.0,1.0,28,10102000,ST,0
6200,00370741,706261,,0,,,,F,,264,264.0,Z010,Y4,,,100,E11,2000,,5300120964.0,0.0,1.0,21,140100000,ST,0
4856,32305401UB,702399,,0,,,,F,,228,228.0,Z001,Y4,,,1,E14,2100,,5300041942.0,0.0,1.0,28,10102000,ST,0
4712,60105199,2000,,0,,,,F,40.0,224,224.0,Z012,Z5,20.0,406.0,1,,3000,3000.0,5300529825.0,0.0,1.0,10,00,ST,0
5544,60125663,701318,,0,,,,F,,279,279.0,Z012,Z7,200.0,190.0,100,,3000,,5300547123.0,0.0,1.0,28,010502000,ST,0
1413,23245801,702225,,0,,,,F,40.0,221,221.0,Z001,Z5,,,1,,2100,,5300057828.0,0.0,1.0,3,010102000,ST,0
4113,21315128UB,1000,,0,,,,F,,991,991.0,Z008,TB,,,100,,3000,,5300163743.0,0.0,1.0,3,010102000,ST,0
655,00422391,702533,,0,,,,F,,223,223.0,Z001,Z1,,,1,,2000,,5300029375.0,0.0,1.0,28,010103000,ST,0
8137,23599100,2100,,0,,,,F,41.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300405100.0,0.0,1.0,42,10401000,ST,0
4098,95193015UB,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,100,,3000,3000.0,5300313277.0,0.0,1.0,999,10102000,ST,0
592,04001889,702779,,0,,,,F,,276,276.0,Z012,Y4,1610.0,17944.0,100,E11,3000,,5300106222.0,0.0,1.0,14,080600000,ST,0
8708,04005217,706943,,0,,,,F,,272,272.0,Z012,Z7,110.0,6817.0,1000,,3000,,5300117965.0,0.0,1.0,35,130700000,ST,0
3123,60026588,702225,,0,,,,F,,213,213.0,Z008,Z2,,,1,,2000,,5300378345.0,0.0,1.0,56,10102000,ST,0
3047,80790402,2000,,0,,,,F,40.0,203,203.0,Z012,Y9,,,100,E11,3000,3000.0,5300296951.0,0.0,1.0,999,520100000,ST,0
3887,30076600,1900,,0,,,,F,41.0,272,272.0,Z012,Z7,10.0,127339.0,1,,3000,,5300082161.0,0.0,1.0,10,010402000,ST,0
5735,60017974,700722,,0,,,,F,,228,228.0,Z012,Z1,,,100,,3000,,5300366865.0,0.0,1.0,56,010303000,ST,1
2184,35031400,1900,,0,,,,F,,206,206.0,Z001,Y4,,,1,E11,2000,,5300082129.0,0.0,1.0,5,010401000,ST,0
2145,00370662,701806,5500008207.0,10,4.0,4.0,60.0,F,,708,708.0,Z011,V5,17850.0,4353.0,100,E98,2100,,5300382111.0,0.0,2.0,14,140300000,ST,0
7047,33781901,2000,,0,,,,F,40.0,223,223.0,Z012,Z7,,,1,,3000,3000.0,5300276041.0,0.0,1.0,42,10102000,ST,0
3105,82022430,2000,,0,,,,F,40.0,224,224.0,Z012,EX,10.0,22411.0,1,,3000,3000.0,5300155149.0,0.0,1.0,42,010401000,ST,0
9233,00311493UB,700585,,0,,,,F,,203,203.0,Z010,Y5,,,1,E14,2000,,5300173699.0,0.0,1.0,28,50300000,ST,1
9096,00422053,2000,,0,,,,F,72.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300219094.0,0.0,1.0,42,10103000,ST,0
2769,60071709,714595,,0,,,,F,,215,215.0,Z001,Z1,,,100,,2100,,5300449634.0,0.0,1.0,84,080600000,ST,1
5221,34531001,700585,,0,,,,F,,203,203.0,Z010,Y5,,,1,E14,2100,,5300057629.0,0.0,1.0,42,050400000,ST,0
5833,60056676,702686,,0,,,,F,,215,215.0,Z003,Y6,,,1,E13,2000,,5300424840.0,0.0,1.0,84,080100000,ST,0
1732,00393217,704507,,0,,,,F,,206,206.0,Z001,Z7,180000.0,37481.0,100,,2100,,5300095222.0,0.0,1.0,30,530104000,ST,0
265,60006087,702584,,0,,,,F,,276,276.0,Z012,Y4,30.0,45205.0,1,E13,3000,,5300318080.0,0.0,1.0,280,070600000,ST,0
5144,00392608,710254,,0,,,,F,,206,206.0,Z001,Z1,,,1,,2000,,5300177239.0,0.0,1.0,180,520300000,ST,0
8267,00360141,700020,,0,,,,F,,708,708.0,Z011,X4,,,100,E20,2000,,5300017038.0,0.0,1.0,14,140100000,ST,0
3937,24041402UB,702225,,0,,,,F,,221,221.0,Z010,Z2,,,100,,2000,,5300508975.0,0.0,1.0,42,10102000,ST,0
761,60006735,708174,,0,,,,F,,272,272.0,Z012,Z7,,,1,,3000,,5300353104.0,0.0,1.0,112,090000000,ST,1
7220,28189400,2100,,0,,,,F,41.0,224,224.0,Z012,Z4,40.0,24813.0,1,,3000,3000.0,5300198911.0,0.0,1.0,28,010401000,ST,0
